Miejscowość,Parafia,Rodzaj Księgi,Rok od,Rok do,powiat,source_type
Wronki,Parafia katolicka,Chrzty,1857,1857,szamotulski,Parafia katolicka
Wronki,Parafia katolicka,Śluby,1852,1852,szamotulski,Parafia katolicka
Wronki,Parafia katolicka,Śluby,1857,1857,szamotulski,Parafia katolicka
Wronki,Parafia katolicka,Śluby,1864,1865,szamotulski,Parafia katolicka
Wronki,Parafia katolicka,Zgony,1852,1852,szamotulski,Parafia katolicka
Wronki,Urząd Stanu Cywilnego,Chrzty,1878,1878,szamotulski,Urząd Stanu Cywilnego
Wronki,Urząd Stanu Cywilnego,Śluby,1878,1878,szamotulski,Urząd Stanu Cywilnego
Wronki,Urząd Stanu Cywilnego,Zgony,1878,1878,szamotulski,Urząd Stanu Cywilnego
Wróblewo,Urząd Stanu Cywilnego,Chrzty,1945,1945,szamotulski,Urząd Stanu Cywilnego
Wrząca Wielka,Parafia katolicka,Chrzty,1808,1865,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Chrzty,1878,1918,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Śluby,1808,1819,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Śluby,1821,1865,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Śluby,1878,1918,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Zgony,1808,1819,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Zgony,1821,1865,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Zgony,1878,1918,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Inne,1857,1857,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Inne,1859,1859,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Inne,1862,1862,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Inne,1885,1896,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Inne,1900,1900,kolski,Parafia katolicka
Wrząca Wielka,Parafia katolicka,Inne,1903,1903,kolski,Parafia katolicka
Września,Parafia ewangelicka,Zgony,1849,1855,wrzesiński,Parafia ewangelicka
Września,Parafia ewangelicka,Zgony,1857,1857,wrzesiński,Parafia ewangelicka
Września,Parafia ewangelicka,Zgony,1859,1860,wrzesiński,Parafia ewangelicka
Września,Parafia ewangelicka,Inne,1852,1852,wrzesiński,Parafia ewangelicka
Września,Parafia katolicka,Chrzty,1700,1857,wrzesiński,Parafia katolicka
Września,Parafia katolicka,Chrzty,1864,1874,wrzesiński,Parafia katolicka
Września,Parafia katolicka,Śluby,1752,1857,wrzesiński,Parafia katolicka
Września,Parafia katolicka,Śluby,1864,1874,wrzesiński,Parafia katolicka
Września,Parafia katolicka,Zgony,1752,1766,wrzesiński,Parafia katolicka
Września,Parafia katolicka,Zgony,1775,1775,wrzesiński,Parafia katolicka
Września,Parafia katolicka,Zgony,1780,1780,wrzesiński,Parafia katolicka
Września,Parafia katolicka,Zgony,1785,1857,wrzesiński,Parafia katolicka
Września,Parafia katolicka,Zgony,1859,1860,wrzesiński,Parafia katolicka
Września,Parafia katolicka,Zgony,1864,1873,wrzesiński,Parafia katolicka
Września,Urząd Stanu Cywilnego,Chrzty,1874,1914,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Śluby,1874,1914,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Zgony,1874,1914,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Inne,1874,1874,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Inne,1879,1879,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Inne,1883,1883,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Inne,1885,1885,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Inne,1887,1887,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Inne,1893,1893,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Inne,1895,1896,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Inne,1898,1898,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Inne,1904,1905,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Inne,1907,1911,wrzesiński,Urząd Stanu Cywilnego
Września,Urząd Stanu Cywilnego,Inne,1913,1913,wrzesiński,Urząd Stanu Cywilnego
Wschowa,Parafia ewangelicka,Chrzty,1789,1789,wschowski,Parafia ewangelicka
Wschowa,Parafia ewangelicka,Chrzty,1880,1880,wschowski,Parafia ewangelicka
Wschowa,Parafia ewangelicka,Śluby,1832,1832,wschowski,Parafia ewangelicka
Wschowa,Parafia ewangelicka,Zgony,1830,1830,wschowski,Parafia ewangelicka
Wschowa,Parafia ewangelicka,Zgony,1840,1840,wschowski,Parafia ewangelicka
Wschowa,Parafia ewangelicka,Zgony,1870,1870,wschowski,Parafia ewangelicka
Wschowa,Parafia katolicka,Chrzty,1720,1720,wschowski,Parafia katolicka
Wschowa,Parafia katolicka,Chrzty,1880,1880,wschowski,Parafia katolicka
Wschowa,Urząd Stanu Cywilnego,Chrzty,1874,1899,wschowski,Urząd Stanu Cywilnego
Wschowa,Urząd Stanu Cywilnego,Chrzty,1903,1905,wschowski,Urząd Stanu Cywilnego
Wschowa,Urząd Stanu Cywilnego,Chrzty,1908,1908,wschowski,Urząd Stanu Cywilnego
Wschowa,Urząd Stanu Cywilnego,Śluby,1874,1909,wschowski,Urząd Stanu Cywilnego
Wschowa,Urząd Stanu Cywilnego,Zgony,1874,1912,wschowski,Urząd Stanu Cywilnego
Wszembórz,Parafia katolicka,Chrzty,1809,1810,wrzesiński,Parafia katolicka
Wszembórz,Parafia katolicka,Chrzty,1818,1819,wrzesiński,Parafia katolicka
Wszembórz,Parafia katolicka,Chrzty,1821,1873,wrzesiński,Parafia katolicka
Wszembórz,Parafia katolicka,Śluby,1809,1810,wrzesiński,Parafia katolicka
Wszembórz,Parafia katolicka,Śluby,1819,1819,wrzesiński,Parafia katolicka
Wszembórz,Parafia katolicka,Śluby,1821,1873,wrzesiński,Parafia katolicka
Wszembórz,Parafia katolicka,Zgony,1809,1810,wrzesiński,Parafia katolicka
Wszembórz,Parafia katolicka,Zgony,1818,1819,wrzesiński,Parafia katolicka
Wszembórz,Parafia katolicka,Zgony,1821,1873,wrzesiński,Parafia katolicka
Wszembórz,Urząd Stanu Cywilnego,Inne,1809,1809,wrzesiński,Urząd Stanu Cywilnego
Wyganów,Parafia katolicka,Chrzty,1818,1865,krotoszyński,Parafia katolicka
Wyganów,Parafia katolicka,Śluby,1818,1865,krotoszyński,Parafia katolicka
Wyganów,Parafia katolicka,Śluby,1923,1923,krotoszyński,Parafia katolicka
Wyganów,Parafia katolicka,Śluby,1926,1926,krotoszyński,Parafia katolicka
Wyganów,Parafia katolicka,Zgony,1818,1865,krotoszyński,Parafia katolicka
Wyganów,Urząd Stanu Cywilnego,Chrzty,1888,1888,krotoszyński,Urząd Stanu Cywilnego
Wyganów,Urząd Stanu Cywilnego,Chrzty,1898,1898,krotoszyński,Urząd Stanu Cywilnego
Wyganów,Urząd Stanu Cywilnego,Chrzty,1917,1918,krotoszyński,Urząd Stanu Cywilnego
Wyganów,Urząd Stanu Cywilnego,Śluby,1888,1888,krotoszyński,Urząd Stanu Cywilnego
Wyganów,Urząd Stanu Cywilnego,Śluby,1917,1922,krotoszyński,Urząd Stanu Cywilnego
Wyganów,Urząd Stanu Cywilnego,Śluby,1924,1925,krotoszyński,Urząd Stanu Cywilnego
Wyganów,Urząd Stanu Cywilnego,Śluby,1927,1930,krotoszyński,Urząd Stanu Cywilnego
Wyganów,Urząd Stanu Cywilnego,Zgony,1888,1888,krotoszyński,Urząd Stanu Cywilnego
Wyganów,Urząd Stanu Cywilnego,Zgony,1917,1930,krotoszyński,Urząd Stanu Cywilnego
Wyskoć,Parafia katolicka,Chrzty,1808,1811,kościański,Parafia katolicka
Wyskoć,Parafia katolicka,Chrzty,1818,1826,kościański,Parafia katolicka
Wyskoć,Parafia katolicka,Chrzty,1831,1832,kościański,Parafia katolicka
Wyskoć,Parafia katolicka,Chrzty,1834,1894,kościański,Parafia katolicka
Wyskoć,Parafia katolicka,Śluby,1808,1811,kościański,Parafia katolicka
Wyskoć,Parafia katolicka,Śluby,1818,1826,kościański,Parafia katolicka
Wyskoć,Parafia katolicka,Śluby,1828,1865,kościański,Parafia katolicka
Wyskoć,Parafia katolicka,Zgony,1808,1811,kościański,Parafia katolicka
Wyskoć,Parafia katolicka,Zgony,1818,1826,kościański,Parafia katolicka
Wyskoć,Parafia katolicka,Zgony,1831,1832,kościański,Parafia katolicka
Wyskoć,Parafia katolicka,Zgony,1834,1865,kościański,Parafia katolicka
Wyskoć,Urząd Stanu Cywilnego,Chrzty,1877,1911,kościański,Urząd Stanu Cywilnego
Wyskoć,Urząd Stanu Cywilnego,Śluby,1877,1911,kościański,Urząd Stanu Cywilnego
Wyskoć,Urząd Stanu Cywilnego,Śluby,1916,1916,kościański,Urząd Stanu Cywilnego
Wyskoć,Urząd Stanu Cywilnego,Śluby,1919,1930,kościański,Urząd Stanu Cywilnego
Wyskoć,Urząd Stanu Cywilnego,Zgony,1877,1911,kościański,Urząd Stanu Cywilnego
Wyskoć,Urząd Stanu Cywilnego,Zgony,1918,1930,kościański,Urząd Stanu Cywilnego
Wysławice,Urząd Stanu Cywilnego,Chrzty,1874,1912,średzki,Urząd Stanu Cywilnego
Wysławice,Urząd Stanu Cywilnego,Śluby,1874,1912,średzki,Urząd Stanu Cywilnego
Wysławice,Urząd Stanu Cywilnego,Zgony,1874,1912,średzki,Urząd Stanu Cywilnego
Wysławice,Urząd Stanu Cywilnego,Inne,1879,1879,średzki,Urząd Stanu Cywilnego
Wysocko Wielkie,Parafia ewangelicka,Śluby,1825,1825,ostrowski,Parafia ewangelicka
Wysocko Wielkie,Parafia katolicka,Chrzty,1818,1819,ostrowski,Parafia katolicka
Wysocko Wielkie,Parafia katolicka,Chrzty,1821,1865,ostrowski,Parafia katolicka
Wysocko Wielkie,Parafia katolicka,Śluby,1818,1819,ostrowski,Parafia katolicka
Wysocko Wielkie,Parafia katolicka,Śluby,1821,1827,ostrowski,Parafia katolicka
Wysocko Wielkie,Parafia katolicka,Śluby,1829,1830,ostrowski,Parafia katolicka
Wysocko Wielkie,Parafia katolicka,Śluby,1860,1865,ostrowski,Parafia katolicka
Wysocko Wielkie,Parafia katolicka,Zgony,1818,1819,ostrowski,Parafia katolicka
Wysocko Wielkie,Parafia katolicka,Zgony,1821,1827,ostrowski,Parafia katolicka
Wysocko Wielkie,Parafia katolicka,Zgony,1829,1830,ostrowski,Parafia katolicka
Wysocko Wielkie,Parafia katolicka,Zgony,1860,1865,ostrowski,Parafia katolicka
Wyszanów,Parafia katolicka,Chrzty,1818,1818,wieruszowski,Parafia katolicka
Wyszyna,Parafia ewangelicka,Śluby,1884,1884,turecki,Parafia ewangelicka
Wyszyna,Parafia ewangelicka,Zgony,1890,1890,turecki,Parafia ewangelicka
Wyszyna,Parafia katolicka,Chrzty,1808,1865,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Chrzty,1875,1877,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Chrzty,1884,1885,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Chrzty,1890,1890,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Chrzty,1897,1898,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Chrzty,1908,1908,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Śluby,1808,1808,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Śluby,1810,1865,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Śluby,1875,1877,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Śluby,1884,1885,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Śluby,1897,1898,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Zgony,1808,1865,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Zgony,1875,1877,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Zgony,1884,1885,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Zgony,1890,1890,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Zgony,1897,1898,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Inne,1859,1859,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Inne,1861,1865,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Inne,1885,1885,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Inne,1890,1890,turecki,Parafia katolicka
Wyszyna,Parafia katolicka,Inne,1897,1897,turecki,Parafia katolicka
Wyszyna,Urząd Stanu Cywilnego,Chrzty,1878,1896,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Chrzty,1899,1916,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Śluby,1878,1883,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Śluby,1886,1896,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Śluby,1899,1916,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Zgony,1878,1883,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Zgony,1886,1889,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Zgony,1891,1896,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Zgony,1899,1916,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Inne,1808,1808,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Inne,1810,1831,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Inne,1833,1833,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Inne,1835,1835,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Inne,1837,1837,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Inne,1839,1858,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Inne,1860,1860,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Inne,1878,1883,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Inne,1886,1896,turecki,Urząd Stanu Cywilnego
Wyszyna,Urząd Stanu Cywilnego,Inne,1899,1916,turecki,Urząd Stanu Cywilnego
Wytomyśl,Parafia katolicka,Chrzty,1818,1833,nowotomyski,Parafia katolicka
Wytomyśl,Parafia katolicka,Chrzty,1837,1857,nowotomyski,Parafia katolicka
Wytomyśl,Parafia katolicka,Śluby,1818,1830,nowotomyski,Parafia katolicka
Wytomyśl,Parafia katolicka,Śluby,1832,1833,nowotomyski,Parafia katolicka
Wytomyśl,Parafia katolicka,Zgony,1818,1833,nowotomyski,Parafia katolicka
Wytomyśl,Parafia katolicka,Inne,1820,1820,nowotomyski,Parafia katolicka
Wytomyśl,Parafia katolicka,Inne,1822,1822,nowotomyski,Parafia katolicka
Wytomyśl,Parafia katolicka,Inne,1824,1830,nowotomyski,Parafia katolicka
Zaborowo,Parafia katolicka,Śluby,1894,1894,leszczyński,Parafia katolicka
Zaborowo,Urząd Stanu Cywilnego,Chrzty,1874,1876,leszczyński,Urząd Stanu Cywilnego
Zaborowo,Urząd Stanu Cywilnego,Śluby,1874,1910,leszczyński,Urząd Stanu Cywilnego
Zaborowo,Urząd Stanu Cywilnego,Zgony,1874,1875,leszczyński,Urząd Stanu Cywilnego
Zagórów,Parafia ewangelicka,Chrzty,1843,1859,słupecki,Parafia ewangelicka
Zagórów,Parafia ewangelicka,Śluby,1843,1859,słupecki,Parafia ewangelicka
Zagórów,Parafia ewangelicka,Zgony,1843,1879,słupecki,Parafia ewangelicka
Zagórów,Parafia ewangelicka,Inne,1839,1839,słupecki,Parafia ewangelicka
Zagórów,Parafia ewangelicka,Inne,1843,1843,słupecki,Parafia ewangelicka
Zagórów,Parafia katolicka,Chrzty,1808,1809,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Chrzty,1830,1830,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Chrzty,1840,1840,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Chrzty,1916,1917,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Śluby,1830,1830,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Śluby,1840,1840,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Śluby,1916,1917,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Zgony,1812,1813,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Zgony,1815,1815,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Zgony,1830,1830,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Zgony,1840,1840,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Zgony,1843,1843,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Zgony,1845,1845,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Zgony,1916,1917,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Inne,1812,1812,słupecki,Parafia katolicka
Zagórów,Parafia katolicka,Inne,1815,1815,słupecki,Parafia katolicka
Zajączkowo,Parafia katolicka,Chrzty,1821,1832,szamotulski,Parafia katolicka
Zajączkowo,Parafia katolicka,Śluby,1821,1832,szamotulski,Parafia katolicka
Zajączkowo,Parafia katolicka,Zgony,1821,1832,szamotulski,Parafia katolicka
Zajączkowo,Parafia katolicka,Inne,1821,1826,szamotulski,Parafia katolicka
Zakrzewo,Parafia katolicka,Chrzty,1814,1814,rawicki,Parafia katolicka
Zakrzewo,Parafia katolicka,Chrzty,1816,1865,rawicki,Parafia katolicka
Zakrzewo,Parafia katolicka,Śluby,1816,1821,rawicki,Parafia katolicka
Zakrzewo,Parafia katolicka,Śluby,1823,1865,rawicki,Parafia katolicka
Zakrzewo,Parafia katolicka,Zgony,1815,1865,rawicki,Parafia katolicka
Zakrzewo,Parafia katolicka,Inne,1814,1814,rawicki,Parafia katolicka
Zakrzewo,Parafia katolicka,Inne,1816,1820,rawicki,Parafia katolicka
Zamorze,Parafia katolicka,Chrzty,1865,1870,szamotulski,Parafia katolicka
Zamorze,Parafia katolicka,Śluby,1865,1865,szamotulski,Parafia katolicka
Zamorze,Parafia katolicka,Śluby,1867,1867,szamotulski,Parafia katolicka
Zamorze,Parafia katolicka,Śluby,1869,1870,szamotulski,Parafia katolicka
Zamorze,Parafia katolicka,Zgony,1865,1870,szamotulski,Parafia katolicka
Zaniemyśl,Parafia ewangelicka,Chrzty,1832,1840,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Chrzty,1844,1844,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Chrzty,1852,1852,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Chrzty,1866,1874,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Chrzty,1914,1945,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Śluby,1832,1840,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Śluby,1844,1844,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Śluby,1852,1852,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Śluby,1866,1874,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Zgony,1832,1840,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Zgony,1844,1844,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Zgony,1852,1852,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Zgony,1866,1874,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Inne,1832,1839,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Inne,1901,1901,średzki,Parafia ewangelicka
Zaniemyśl,Parafia ewangelicka,Inne,1907,1907,średzki,Parafia ewangelicka
Zaniemyśl,Parafia katolicka,Chrzty,1814,1815,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Chrzty,1818,1874,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Śluby,1818,1874,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Zgony,1814,1815,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Zgony,1818,1874,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Inne,1818,1820,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Inne,1888,1888,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Inne,1896,1896,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Inne,1898,1899,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Inne,1902,1902,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Inne,1905,1906,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Inne,1909,1909,średzki,Parafia katolicka
Zaniemyśl,Parafia katolicka,Inne,1911,1912,średzki,Parafia katolicka
Zaniemyśl,Urząd Stanu Cywilnego,Chrzty,1878,1914,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Śluby,1878,1914,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Zgony,1878,1914,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Inne,1874,1893,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Inne,1948,1950,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Inne,1962,1962,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Inne,1964,1965,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Inne,1967,1967,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Inne,1969,1970,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Inne,1973,1979,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Inne,1981,1989,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Inne,1991,1991,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Inne,1993,1993,średzki,Urząd Stanu Cywilnego
Zaniemyśl,Urząd Stanu Cywilnego,Inne,1998,1998,średzki,Urząd Stanu Cywilnego
Zbąszyń,Urząd Stanu Cywilnego,Chrzty,1891,1893,nowotomyski,Urząd Stanu Cywilnego
Zbąszyń,Urząd Stanu Cywilnego,Śluby,1900,1908,nowotomyski,Urząd Stanu Cywilnego
Zborów,Parafia katolicka,Chrzty,1808,1824,kaliski,Parafia katolicka
Zborów,Parafia katolicka,Chrzty,1826,1839,kaliski,Parafia katolicka
Zborów,Parafia katolicka,Śluby,1808,1824,kaliski,Parafia katolicka
Zborów,Parafia katolicka,Śluby,1826,1839,kaliski,Parafia katolicka
Zborów,Parafia katolicka,Zgony,1808,1822,kaliski,Parafia katolicka
Zborów,Parafia katolicka,Zgony,1824,1824,kaliski,Parafia katolicka
Zborów,Parafia katolicka,Zgony,1826,1839,kaliski,Parafia katolicka
Zborów,Parafia katolicka,Inne,1808,1808,kaliski,Parafia katolicka
Zborów,Parafia katolicka,Inne,1829,1833,kaliski,Parafia katolicka
Zborów,Parafia katolicka,Inne,1838,1839,kaliski,Parafia katolicka
Zborów,Urząd Stanu Cywilnego,Inne,1810,1824,kaliski,Urząd Stanu Cywilnego
Zborów,Urząd Stanu Cywilnego,Inne,1826,1827,kaliski,Urząd Stanu Cywilnego
Zborów,Urząd Stanu Cywilnego,Inne,1830,1830,kaliski,Urząd Stanu Cywilnego
Zborów,Urząd Stanu Cywilnego,Inne,1835,1836,kaliski,Urząd Stanu Cywilnego
